Price,Close,High,Low,Open,Volume
Ticker,LMT,LMT,LMT,LMT,LMT
2021-01-04,298.82489013671875,307.7903269355657,295.7294659227453,307.7903269355657,1887200
2021-01-05,302.4231872558594,304.5041350633879,297.6629890471064,298.82487781315774,1479100
2021-01-06,301.7641906738281,305.13708130455643,297.21210606447164,297.40286114462447,1897500
2021-01-07,297.0126953125,301.6081493475839,295.9635555192297,298.5820786800215,2048900
2021-01-08,291.42022705078125,297.81048474614244,290.47513042922753,296.43185610769103,3226300
2021-01-11,292.7901611328125,293.93469194759956,289.0097748460645,290.4664359954155,3196400
2021-01-12,296.40576171875,297.72368915288064,291.0126238898866,291.78429690294803,3002200
2021-01-13,299.5619201660156,301.044618594724,294.0820960289469,296.0243108390122,1648100
2021-01-14,301.2526550292969,307.6255793834493,300.74109055198227,301.7382086505001,1965600
2021-01-15,301.105224609375,303.9058501004847,298.51271241545237,300.94915948199935,1853100
2021-01-19,296.1023254394531,304.31342173041844,296.0849936870915,304.11398750515235,2017200
2021-01-20,296.2497253417969,298.0792174140001,294.12540826715673,297.0040666781343,1780000
2021-01-21,294.5155944824219,297.9318017645438,293.899960086962,296.24972221133356,1661800
2021-01-22,294.6976623535156,296.39710007196436,292.3825902565939,293.7091968741794,1557600
2021-01-25,297.84515380859375,300.7758342708078,292.98091116089654,294.2468171523804,1976600
2021-01-26,286.7293701171875,298.25265703485803,286.7293701171875,293.9346691829587,3542400
2021-01-27,288.307373046875,291.09931935189906,285.84491519720865,288.10793886055706,2666300
2021-01-28,284.33624267578125,290.1889236776043,283.6859447866898,287.9866005449106,1837800
2021-01-29,279.0385437011719,285.2467251358247,278.95183200876266,283.61664057702785,2101100
2021-02-01,280.9547119140625,282.3593511856307,277.29570123077326,281.69172151452574,1615500
2021-02-02,288.4720764160156,290.6397354619409,283.26101560219297,283.9026342123687,2065400
2021-02-03,288.2033386230469,289.07905503569236,284.6570245255829,287.5877042959096,2683100
2021-02-04,292.39996337890625,293.43177151860976,288.0212748845226,289.59065839905855,2174100
2021-02-05,292.2351989746094,296.03294276165855,291.76697710013656,294.4462011439905,1454700
2021-02-08,292.9288024902344,294.3681314333497,290.6397680407063,293.94327868014335,1549900
2021-02-09,296.8306884765625,298.7122290112596,291.8277386905259,293.5358558398403,1677500
2021-02-10,296.7005615234375,298.04449981867464,294.0646801830152,297.5936361720406,1728900
2021-02-11,294.0560607910156,298.7988748740739,293.09360611213214,295.47803181316175,1181600
2021-02-12,292.8334655761719,295.35662439977233,291.8189892913623,293.4143835019579,1207300
2021-02-16,290.4924621582031,294.8017714642107,289.44332208639844,294.151473438922,1668400
2021-02-17,292.2004699707031,294.16869506454066,288.55013916433376,290.2062340240196,2010900
2021-02-18,292.998291015625,294.4375940315841,290.7092292568907,292.0965370081817,1296200
2021-02-19,290.8305358886719,294.01264504654705,290.68312340785127,293.99531329732116,1849200
2021-02-22,295.20928955078125,297.88851421184586,288.91439626397863,289.4259608632731,1657200
2021-02-23,300.20355224609375,301.2787030455562,293.35372607078256,299.2497766365588,2400000
2021-02-24,300.4636535644531,303.7324749563556,298.7988792262369,301.1139514923877,2068700
2021-02-25,296.2671203613281,302.6920682121699,295.38272454722295,299.8307409417795,1568000
2021-02-26,288.5434875488281,295.9787877663846,288.3250594734694,295.3147578849475,2024000
2021-03-01,291.3567810058594,295.0700575067203,290.7888734619727,291.81984736177657,1654500
2021-03-02,295.8302001953125,297.0708832076584,290.6578390848069,291.1820450555086,2076300
2021-03-03,297.857177734375,302.5926821069242,295.83015938204824,296.7213360728722,4052300
2021-03-04,295.5331115722656,300.86276060221917,291.95088670534096,297.48149911293046,2196700
2021-03-05,297.437744140625,298.0843090961629,292.80708160492173,295.725276233931,1451300
2021-03-08,298.3290710449219,302.3568718892471,295.6991885288522,300.1201705677386,1599100
2021-03-09,294.8778381347656,299.5522032719878,294.6768747498895,298.29405569619325,1448800
2021-03-10,297.7960205078125,299.8492492172221,293.2964086533041,296.5466186395505,1760100
2021-03-11,296.8262939453125,300.23376663617637,295.7166622421708,297.9358989848704,1673500
2021-03-12,297.2281494140625,300.25118609885885,295.85641488866463,296.74761837925473,2151900
2021-03-15,302.6626281738281,302.86359156661405,299.3337870253934,300.8889935811882,2055800
2021-03-16,303.291748046875,304.9255857444327,299.0717028025305,302.7500506994048,1687700
2021-03-17,306.6904296875,310.6483446655336,303.2917032847015,303.9032857923387,2083000
2021-03-18,313.1820983886719,313.6626293559595,308.0184569174725,309.1804822246172,2272200
2021-03-19,310.22894287109375,314.03831459680424,305.88659293175095,314.03831459680424,5739100
2021-03-22,312.4918518066406,313.11217988999505,307.54663845458833,307.54663845458833,2190900
2021-03-23,308.9533386230469,313.8810879166231,308.13207373769615,312.01133112884554,1474600
2021-03-24,311.14630126953125,316.8778496371592,310.1590024811329,310.1590024811329,1592300
2021-03-25,315.6022644042969,316.1002866667478,309.48628011947244,309.9668110764213,1598100
2021-03-26,318.651611328125,319.1234234446064,314.3180057062208,316.55470710227354,2010500
2021-03-29,325.7112121582031,326.97807898095505,318.9049859511412,318.9049859511412,2245500
2021-03-30,323.74530029296875,326.88192364175393,322.0590156168276,326.1130527007611,1518600
2021-03-31,322.8366394042969,325.5538713921048,320.98437391258824,323.9287795917268,1375500
2021-04-01,324.1646728515625,325.88588685656555,321.82313068479476,322.3910382505556,1261600
2021-04-05,330.91851806640625,332.3601379609098,325.07338092113685,325.07338092113685,1489300
2021-04-06,331.1106872558594,332.0979862297764,328.7953554420946,328.9613628800228,1035700
2021-04-07,332.1766357421875,332.3601078341271,328.5769458278992,330.90974241615646,976900
2021-04-08,337.2703552246094,338.4935735679405,330.5340420003198,331.661138141896,1863400
2021-04-09,337.453857421875,340.97491636290925,335.2084107696448,338.0217649936071,1400900
2021-04-12,338.8692321777344,339.62061176051645,335.7588193370722,338.2401584198714,1067400
2021-04-13,338.2226257324219,339.17499523753986,335.80245318997703,337.7420948174424,1124300
2021-04-14,339.58575439453125,341.83117462894245,338.12664319450647,338.4761227643167,1078800
2021-04-15,341.298095703125,342.49507678182874,338.73812614582425,339.585627785016,1289400
2021-04-16,342.32916259765625,344.5396533173584,340.57299260667327,343.21162042016283,1499500
2021-04-19,342.2591857910156,342.8358388675667,337.79450393948326,342.49507841450696,1317600
2021-04-20,338.4148864746094,342.05827756145214,336.0471342157836,339.00028529717355,1370100
2021-04-21,338.3363037109375,341.5253745710032,336.3355219712163,338.58094206033303,1358500
2021-04-22,332.08929443359375,337.92568601425955,330.61271856007687,337.92568601425955,1670500
2021-04-23,329.6429138183594,330.7787291177234,326.1742749977816,330.7787291177234,1298000
2021-04-26,325.0034484863281,327.9128981541472,323.9025626675748,327.0129757246581,1518100
2021-04-27,326.0869140625,326.9780910325392,323.39589184123884,324.5841278012912,1564900
2021-04-28,325.8421936035156,326.6634851128613,324.10351505207706,326.2965142978777,1110400
2021-04-29,332.31640625,333.7405612549529,327.5022439933112,327.6420411304895,1385600
2021-04-30,332.4998474121094,333.7579948661568,329.9136672737119,331.0145262983221,1103700
2021-05-03,336.6500244140625,337.5936484621466,331.1893235085068,331.80965166557587,1347400
2021-05-04,338.54595947265625,340.87875574721386,335.97724387660725,338.34499609945544,1509600
2021-05-05,337.5762023925781,338.5460368684316,333.5047000521511,337.5499920912622,1079300
2021-05-06,338.4236145019531,340.1360826149591,337.25284358137736,338.99152198874043,1079500
2021-05-07,341.0447692871094,343.01936711550354,337.15676653860885,338.12657414655894,1203700
2021-05-10,343.4912109375,346.85498141829436,341.87483811087077,341.9359776976717,1578600
2021-05-11,338.843017578125,342.2155333319019,335.8636562532833,341.6476258255003,1353200
2021-05-12,332.5523376464844,341.05356706254054,332.185393449291,338.9741277331757,1633700
2021-05-13,338.7993469238281,341.0797494742547,332.8406503934372,333.5658197376518,1105800
2021-05-14,341.42919921875,342.5825055422024,339.51576766597816,340.8962476583587,799800
2021-05-17,341.726318359375,342.5213996772018,339.6294143693736,340.42449568720036,979100
2021-05-18,338.3186950683594,344.39100293773464,338.1963626139394,341.8572173059517,1171800
2021-05-19,336.8509521484375,337.01695957147973,333.1900965157917,336.3791401743398,995000
