Price,Close,High,Low,Open,Volume
Ticker,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS
2020-01-01,477.2017517089844,481.0217226976852,475.81263831701216,478.73965974757243,613516
2020-01-02,482.6589050292969,483.5518848991901,476.8544904553779,478.4916252634725,880457
2020-01-03,479.4342041015625,484.44483493161147,477.89626582282443,483.15497856340284,861600
2020-01-06,471.7942199707031,479.2357691815975,469.21447685497816,475.36616964788067,1271737
2020-01-07,472.98486328125,481.02171192188365,471.298100074351,472.48876001801386,1000612
2020-01-08,478.2931823730469,479.5830691288614,467.3293114872079,467.3293114872079,1162792
2020-01-09,480.0295715332031,483.7007482988563,474.27478499867345,483.7007482988563,1141789
2020-01-10,484.69293212890625,490.64617182752124,480.1784041360204,482.0139621526323,2164395
2020-01-13,493.07708740234375,494.01966551486015,483.1053927948784,487.07421923850814,1402916
2020-01-14,485.9827880859375,494.813451186336,484.7921583153647,494.813451186336,1244319
2020-01-15,486.0323791503906,487.5206889587843,481.8155013599417,485.28822424619375,679224
2020-01-16,488.3641052246094,490.79499324962467,484.39527878728546,487.96719835708285,1064498
2020-01-17,477.7474670410156,488.8601928203253,476.8544871772611,486.28044966301326,1776007
2020-01-20,484.49444580078125,490.05080853154203,477.7474533789766,478.1939584379561,1480886
2020-01-21,485.2386169433594,493.12667138423944,474.47319974960965,484.3456370752719,5575263
2020-01-22,502.5526123046875,508.00974827245807,484.6432963769004,488.1656174805652,6728623
2020-01-23,503.6936950683594,510.6391718326301,500.91552858644604,505.0331800891812,2950113
2020-01-24,515.8978271484375,517.7333851110418,501.4612031362194,501.56042985089204,3125941
2020-01-27,522.1487426757812,529.193385574073,512.3258727465418,516.9396578319848,4856428
2020-01-28,522.5455932617188,529.7390906044036,520.2138715804705,523.7858514242506,1235648
2020-01-29,522.8928833007812,528.9453193960284,515.8482405958553,526.7128545242508,1328249
2020-01-30,517.6342163085938,524.33161113,509.4981097469878,523.835507809896,1537081
2020-01-31,506.9679870605469,522.7440360593956,504.8843470924891,521.0573332448012,1053162
2020-02-03,442.87139892578125,459.2924051895895,433.5942616424713,447.48515331980445,11367798
2020-02-04,466.5851745605469,470.7524545792053,441.9288333895963,444.90545332299695,4830011
2020-02-05,473.5802001953125,478.2435833481563,465.24567077382426,466.23787737828104,4084261
2020-02-06,484.1968078613281,496.6489882466849,476.2591552734375,476.4576087000314,4599692
2020-02-07,491.63836669921875,501.2131542631441,480.6744959614156,486.08200372396533,2184744
2020-02-10,480.2775573730469,491.6383342212359,476.4575864671685,491.3406843749758,908260
2020-02-11,478.4420471191406,486.6773500021834,470.30594067489284,483.204626811546,1378341
2020-02-12,476.6064147949219,481.9643240240585,470.8020005134653,477.2513429862525,1260833
2020-02-13,475.3662109375,477.7475008358733,467.9246610802434,476.259190864422,1227451
2020-02-14,477.54901123046875,480.3768060180309,473.38176179383015,475.3661749388223,627842
2020-02-17,470.7027893066406,477.2017604880288,463.3604667671354,475.5149972123118,795066
2020-02-18,468.1726989746094,470.20671043054784,462.3682842006907,466.43633739231063,859469
2020-02-19,485.73468017578125,487.12379350018097,466.882756667527,469.66095303658705,1184541
2020-02-20,491.1422424316406,500.07210138494315,486.97496280820303,486.97496280820303,1385523
2020-02-24,482.6589050292969,497.0954987185064,479.7318834938081,485.1890197072847,947108
2020-02-25,477.30096435546875,486.0819986657279,471.29812664379716,483.3534305641059,1146861
2020-02-26,471.94305419921875,485.2386163287413,467.03164979108766,475.71345737488394,1099701
2020-02-27,477.49945068359375,482.2124322747565,462.6163509220272,470.40517918652915,1433878
2020-02-28,467.7261962890625,474.2747660604907,450.1641572199405,471.29814618981817,2859332
2020-03-02,451.9500732421875,480.77366075199404,444.7069777038795,472.2903070544045,2033942
2020-03-03,452.09893798828125,459.29243594575,444.50856344083167,452.446216359418,1858745
2020-03-04,441.7799987792969,457.159201431917,438.05922394398556,454.43063321935534,2156241
2020-03-05,429.32781982421875,444.01246579908445,427.39300478872764,442.02805254411646,3897680
2020-03-06,410.52545166015625,421.19167185434765,401.9924694488551,416.72674247073263,3850199
2020-03-09,390.28448486328125,403.5800476798844,378.2291803370281,397.87485954427444,3436918
2020-03-11,401.5956115722656,405.51483965874036,367.41408292259365,390.2844626636091,2485439
2020-03-12,369.05126953125,386.9109889385584,359.1292031938564,381.0073473559118,3709090
2020-03-13,379.9158935546875,393.70755896540885,317.8037555697085,344.2956833765752,3358362
2020-03-16,356.84710693359375,388.4488940230942,352.282950398702,369.1008648188788,1945931
2020-03-17,332.9845275878906,362.7507243875279,327.92426807600407,359.1787747156232,2214476
2020-03-18,299.00146484375,334.2743973474374,285.1105724494271,331.3970042645618,3548554
2020-03-19,279.3557434082031,294.338068442498,257.9737042629227,285.457837944369,3768742
2020-03-20,301.82928466796875,310.56069135453697,279.9015109476898,285.75552431343976,4380685
2020-03-23,236.93893432617188,288.88093970397733,229.84464819542308,277.81784239319666,2275352
2020-03-24,252.4669647216797,260.6030557614876,224.3379168761361,247.0594418143597,4287147
2020-03-25,317.9526062011719,328.1723217195438,244.23164017614758,245.0750218132345,5002058
2020-03-26,326.7336120605469,365.1320185103529,310.16378047534045,310.16378047534045,4759112
2020-03-27,315.9185791015625,348.56217056974117,301.97808831941745,332.389214911326,5097653
2020-03-30,331.0001220703125,335.2170000471142,298.0588514102236,302.62300774694563,3291896
2020-03-31,352.92791748046875,358.08737389208983,331.1489694033192,335.3658476653839,2771347
2020-04-01,339.9300231933594,365.0824692213848,337.6975581070804,348.26455345951837,1781590
2020-04-03,336.25885009765625,351.0427241145566,323.1121111066994,338.8385936159819,3435591
2020-04-07,354.4658203125,357.5416669365908,334.7705125540933,344.1468773656495,3060001
2020-04-08,337.99517822265625,365.67773679718783,331.7938868627817,357.1943823287766,3970133
2020-04-09,339.88037109375,351.88607744684754,331.446614686662,346.280116008673,3956617
2020-04-13,339.83074951171875,342.708142502731,321.47492800524634,337.0525832334465,2574306
2020-04-15,326.3863220214844,352.8286177107582,322.715146065037,341.8151201211537,2873932
2020-04-16,332.2403869628906,340.22763800255666,314.5294930491284,322.46714587055754,4089522
2020-04-17,367.0668640136719,369.74580381348267,340.82298588528033,342.3608940881489,5684348
