Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
2020-01-01,6945.3349609375,7038.661976772966,6917.170253808878,7007.362807310255,634725
2020-01-02,6962.57568359375,6998.814021192905,6945.619994973198,6960.438423611708,616838
2020-01-03,6890.763671875,6964.617878097322,6863.929185369783,6961.720888974127,571967
2020-01-06,6689.52880859375,6848.731026181746,6674.425597152016,6839.232092719635,748516
2020-01-07,6719.16552734375,6806.555713385005,6674.330376805239,6744.242618401264,590500
2020-01-08,6682.689453125,6760.057983234566,6630.68279554582,6706.246621169079,793313
2020-01-09,6865.7333984375,6877.227199641905,6746.141929814476,6782.23787368,798184
2020-01-10,6963.19287109375,6981.620708444532,6871.908031736078,6897.555150966626,747847
2020-01-13,6984.28076171875,7000.713730539841,6915.033168013166,6964.61778457505,537399
2020-01-14,7016.671875,7040.989237047348,6958.538681406218,6986.465452586916,548522
2020-01-15,7108.00439453125,7128.949356682072,6984.565572242941,7018.714422575472,692726
2020-01-16,7088.72119140625,7144.1475586068045,7049.348392138563,7082.87944033395,640207
2020-01-17,7143.33984375,7190.597034343476,7060.129099811338,7094.752895329975,750738
2020-01-20,7076.3251953125,7152.221576949947,7049.205463404759,7144.384957252778,407828
2020-01-21,6936.73876953125,7062.124695164116,6922.632760134528,7040.134756272589,442561
2020-01-22,6778.05908203125,7005.416148150592,6751.794623662866,6972.217190037109,1048435
2020-01-23,6788.982421875,6858.229549913744,6766.232292066358,6787.367417756882,589326
2020-01-24,6771.26708984375,6848.730703046345,6754.928739533748,6790.597047475034,645723
2020-01-27,6790.59619140625,6862.978237373489,6707.195755583973,6745.66642944053,573149
2020-01-28,6646.451171875,6858.182773597833,6614.107488382031,6820.1870390674185,1614448
2020-01-29,6659.037109375,6759.678494478061,6625.50605993107,6658.752326898466,1001252
2020-01-30,6668.6787109375,6695.797979563332,6631.2052341228,6668.251073419576,579174
2020-01-31,6567.08740234375,6710.046345578397,6550.036631893713,6682.49943957305,868935
2020-02-03,6659.98681640625,6691.856015425389,6440.276678091212,6440.276678091212,1010531
2020-02-04,6838.8525390625,6853.480804496181,6650.203619165317,6668.251593563852,973311
2020-02-05,6688.103515625,6869.248350005524,6673.570333938269,6853.4800287633025,718489
2020-02-06,6669.7705078125,6763.572465840035,6627.215012109453,6720.494714377795,875714
2020-02-07,6622.41845703125,6696.747605991367,6587.509879085124,6686.298779939465,645814
2020-02-10,6547.51953125,6638.899453582035,6507.814176251187,6625.5058650917335,593773
2020-02-11,6681.31201171875,6733.793616644637,6565.947284685944,6601.7584476908205,743160
2020-02-12,6690.3837890625,6753.741862383341,6656.805429476729,6702.542702490604,599364
2020-02-13,6654.05029296875,6702.4475451651715,6578.011515060773,6696.748185007718,723169
2020-02-14,6567.3720703125,6733.746251803128,6555.213621675739,6649.300366917272,614859
2020-02-17,6560.67626953125,6630.255961389673,6535.266620968618,6573.2623571370395,463548
2020-02-18,6441.32177734375,6582.760801956092,6398.291331041901,6578.011335288014,830678
2020-02-19,6418.048828125,6511.470922060622,6292.662919077878,6506.768764945329,1033939
2020-02-20,6418.99951171875,6466.446407126972,6383.283428344749,6422.229056404591,682513
2020-02-24,6146.189453125,6373.78397825615,6117.122625677238,6373.78397825615,1091346
2020-02-25,6093.1376953125,6183.805193545741,6057.041751018378,6179.435591736595,964897
2020-02-26,5922.44287109375,6049.72858483126,5876.087795562951,6031.823001740234,1580738
2020-02-27,5974.638671875,6020.471023439374,5857.801796384471,5917.835238260111,1492657
2020-02-28,5968.2744140625,6048.302920941187,5797.388709941526,5854.239450304184,1468843
2020-03-02,5970.22216796875,6116.885610213958,5936.833509076726,6080.220097513995,1219764
2020-03-03,6066.06591796875,6100.357158833672,5965.804865761934,6001.425864482748,849199
