Price,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO
2020-01-02,27.677494049072266,27.686939018560544,27.242231276085395,27.413932241000897,20329000
2020-01-03,26.9735164642334,27.472310056606105,26.964073132747625,27.258540672384683,22870000
2020-01-06,26.933164596557617,26.950335182602803,26.5820338080765,26.686771762988585,20789000
2020-01-07,26.840444564819336,27.178698217891917,26.806963069711745,27.06451529935387,18565000
2020-01-08,26.505632400512695,26.91342488860406,26.477300764535084,26.869640377310255,31979000
2020-01-09,26.29271697998047,26.870494282638337,26.017136106375244,26.81297461878934,42397000
2020-01-10,25.68832778930664,26.231763927088853,25.652268901927386,26.223178633663057,40705000
2020-01-13,25.856595993041992,26.0815247949051,25.72696018583118,25.75700953276587,22054000
2020-01-14,26.457550048828125,26.540825586447117,25.89179187082379,25.92699107950434,28911000
2020-01-15,26.024860382080078,26.431794748379104,25.815384476420537,26.382860380348138,22733000
2020-01-16,26.36054039001465,26.430079138930775,26.116723293537074,26.184545966232506,21508000
2020-01-17,26.509918212890625,26.522795333152185,26.104701568891873,26.498757168676132,26896000
2020-01-21,26.448102951049805,26.57172919048892,26.29872247316863,26.424924463947356,21967000
2020-01-22,26.8687801361084,27.293741541109686,26.656726815204326,26.682482696937917,29264000
2020-01-23,27.4422607421875,27.455137862780063,26.684197228728255,27.058506501252772,30266000
2020-01-24,27.81571388244629,28.466463697305322,27.538413668191193,28.373743188217535,55782000
2020-01-27,26.530521392822266,27.462005136745333,26.497039899163983,27.16410220828326,38843000
2020-01-28,27.327220916748047,27.406204632104544,26.85160746087841,26.916854379549395,23166000
2020-01-29,27.2585391998291,27.938478679800724,27.226775417227184,27.542706992010597,23668000
2020-01-30,27.06022834777832,27.087700306727644,26.49275235483065,26.984678413820884,21128000
2020-01-31,26.198280334472656,27.00699591579108,26.066068791258164,26.970938668771808,22123000
2020-02-03,26.204296112060547,26.32191121188006,26.067792708728177,26.23863565371362,21288000
2020-02-04,26.751157760620117,27.0061358597487,26.583748658403813,26.767470306849223,22559000
2020-02-05,27.24738311767578,27.45600101255491,27.11688926923771,27.257684487957917,24825000
2020-02-06,27.445697784423828,27.462010334086305,26.976951872063843,27.37272524244846,22683000
2020-02-07,27.062803268432617,27.345251742748694,27.031895882771327,27.328082792356184,15883000
2020-02-10,26.97437286376953,27.008712397766146,26.639554629285925,26.817265115483558,19218000
2020-02-11,27.486045837402344,27.540131713252233,27.12976515978978,27.1847107112322,15527000
2020-02-12,27.875812530517578,27.909292393275358,27.612247444448574,27.647446658468006,15310000
2020-02-13,27.813135147094727,27.941054859925686,27.553866844337723,27.599365783671068,13857000
2020-02-14,27.280858993530273,27.96165645426928,27.223337699512474,27.887825888775247,19137000
2020-02-18,26.67818832397461,27.043912312337568,26.44639032291489,27.04305427427151,26693000
2020-02-19,27.1023006439209,27.200171052677177,26.759755032012816,26.871360604292786,20525000
2020-02-20,26.54855728149414,27.102296504033927,26.280701983963898,26.953774018145918,25521000
2020-02-21,26.141618728637695,26.56658007590189,25.951887525175916,26.485022251042388,24522000
2020-02-24,25.034141540527344,25.652267905888024,24.90193162935366,25.25735424849912,36849000
2020-02-25,24.268354415893555,25.38870995261516,24.130134942446368,25.24963080349495,31892000
2020-02-26,24.543079376220703,24.742253965538378,24.381679757930854,24.411727472108346,23074000
2020-02-27,23.51887321472168,24.494139941833275,23.48367400323932,24.06402706122066,34837000
2020-02-28,23.404693603515625,23.534329422715533,22.5564868052856,22.607138896980615,44586000
2020-03-02,24.46495246887207,24.50186939732998,23.278492003800757,23.760116687748894,31976000
2020-03-03,23.544626235961914,24.766285742601866,23.314545953601368,24.437477048080076,29930000
2020-03-04,24.50615692138672,24.529337047687957,23.589267975278105,23.82707550441598,23477000
2020-03-05,23.526599884033203,24.30355177321432,23.390098134892504,23.80304044726639,24374000
2020-03-06,23.13254165649414,23.25960169708578,22.535877727236045,22.92049000114809,30169000
2020-03-09,21.26700782775879,22.34443872675542,20.969104771759298,21.555467549450487,43934000
2020-03-10,22.570219039916992,22.63718203150858,20.89612460040123,22.028499016043607,55071000
2020-03-11,21.116764068603516,22.01991634963663,20.818003047448528,21.795845583770394,36030000
2020-03-12,18.782474517822266,20.84117965563565,18.571280893086946,19.487310213352952,64281000
2020-03-13,20.108015060424805,20.1294774755438,17.26978054920839,19.360252858840465,84714000
2020-03-16,16.103927612304688,18.784195198527957,15.472923972568342,17.872459120044393,76935000
2020-03-17,17.128128051757812,17.171052883881188,15.580235418709066,16.467933195351343,70662000
2020-03-18,14.411803245544434,16.095339550355153,13.36442115698101,15.939091462368989,98993000
2020-03-19,16.693721771240234,17.811501501322624,14.165410827894275,14.392057348741307,74438000
2020-03-20,16.782777786254883,18.219904543316364,16.406470789970307,17.636672663285704,74044000
2020-03-23,16.89192008972168,17.11019579116301,15.519402039416368,16.840407010859035,46921000
2020-03-24,18.576129913330078,19.095627020770948,17.574681801003738,17.954480961799316,62970000
2020-03-25,18.99434471130371,21.303701291143216,18.26705181293481,18.52636237042607,64442000
2020-03-26,21.231233596801758,21.373549401562506,19.734736922181828,19.734736922181828,60213000
2020-03-27,20.141605377197266,21.13694187178058,20.081361080795052,20.343291211376613,39448000
2020-03-30,20.964065551757812,21.0732033731289,19.945155011307165,20.273441098381838,52343000
2020-03-31,20.701263427734375,22.06417740984293,20.610462335775452,20.779842800960854,50191000
2020-04-01,19.525192260742188,20.466395997203367,19.18031636837709,19.905864010574852,41858000
2020-04-02,20.697772979736328,20.775479736323962,19.334860550368617,19.417804711042407,45049000
